Tuned,Dataset,Regressor,Hyper_param_method,Validation_method,n_splits,score_train,score_test,MAE,MSE,RMSE,MedianAE,R2,best_params,best_score, cross_val_score,cross_val_score_valid,cross_val_score_mean,cross_val_score_vslid_mean,target_values,predicted_target_values,time_tuning
1,miyazaki94,EN,SA,Bootstrap,10,0.0,-0.12347041558611638,186.39894736842103,237811.11971191136,487.6588148612833,23.79473684210526,-12.0,"{'alpha': 631.360494129176, 'copy_X': True, 'fit_intercept': True, 'l1_ratio': 0.22337818077971128, 'max_iter': 1000, 'positive': False, 'precompute': False, 'random_state': 42, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",-4985.051733298288,"[-620.3474221453287, -873.0906228373708, -824.6541003460206, -567.1905103806229, -21932.558979238755, -4074.102716262976, -3612.3979584775084, -1486.8922404844293, -1027.7798421768707, -1386.0346938775508]","[-2099.3375623268694, -7446.605210064637, -6947.666935595567, -1901.776194283556, -9612.451523545706, -2047.1365501811208, -6295.65980378578, -1602.5736525524335, -1024.39714978235, -8510.194891175304, -2236.8290886426594, -8062.84274053555, -8777.89805401662, -1496.123718836565, -1522.453191135734, -7854.012936288091, -1821.1940987336761, -2491.5354469422546, -496.74506034823895, -1291.727710724179, -7439.661813019391, -1680.4191214879304, -7856.770106186516, -1456.0952100646352, -9557.714171283471, -2125.14625, -1335.4493767313018, -7222.614562113788, -7380.9745, -1385.2913880094973, -826.4172526711516, -6269.655488457988, -1909.7863818097874, -2517.1004293628803, -2652.372891768896, -1778.1849893813483, -8952.887523084024, -2430.4354345567867, -7551.696834256693, -705.304404432133, -1640.4504350659936, -8634.057688959243, -1094.2431618519984, -2183.17875, -1214.1972876269617, -1200.5079330918393, -7462.289272853185, -7140.663866574331, -1669.498582776601, -1459.3234131381073]",-3640.504908622743,-4005.431000802267,"[212.0, 37.0, 20.6, 103.5, 1586.0, 42.3, 39.0, 23.0, 37.2, 54.0]","[53.79473684210526, 53.79473684210526, 53.79473684210526, 53.79473684210526, 53.79473684210526, 53.79473684210526, 53.79473684210526, 53.79473684210526, 53.79473684210526, 53.79473684210526]",0:00:48.197428
0,nasa93,CART,grid search,,10,1.0,0.6901617088633931,352.90526315789475,1016901.7178947369,1008.4154490559617,22.8,69.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-534418.5160892857,"[-619525.7925, -622350.79, -728931.98625, -877033.235, -396414.77142857143, -32504.737142857142, -66967.2342857143, -853112.8114285715, -716124.6514285713, -431219.15142857144]","[-619525.7925, -622350.79, -728931.98625, -877033.235, -396414.77142857143, -32504.737142857142, -66967.2342857143, -853112.8114285715, -716124.6514285713, -431219.15142857144]",-534418.5160892857,-534418.5160892857,"[444.0, 1924.5, 48.0, 409.0, 62.0, 48.0, 370.0, 480.0, 599.0, 420.0, 42.0, 430.0, 117.6, 60.0, 8.4, 18.0, 36.0, 8211.0, 278.0]","[300.0, 1645.9, 60.0, 458.0, 70.0, 25.2, 480.0, 480.0, 648.0, 2120.0, 42.0, 648.0, 117.6, 60.0, 8.4, 24.0, 48.0, 4178.2, 215.0]",0:00:00.002995
1,nasa93,CART,grid search,KFold,10,0.7657459105880275,0.7323934697953001,447.1794405594406,878295.3820418147,937.1741471262503,200.78545454545457,73.0,"{'model__max_depth': 2, 'model__max_features': None}",-411344.29099359736,"[-350029.4594033304, -91541.37833094489, -1127571.1918185132, -337665.32821777085, -78044.93789667061, -120393.9485259475, -172648.18176387248, -625468.8772406218, -797105.6835636987, -412973.9231746032]","[-350029.4594033304, -91541.37833094489, -1127571.1918185132, -337665.32821777085, -78044.93789667061, -120393.9485259475, -172648.18176387248, -625468.8772406218, -797105.6835636987, -412973.9231746032]",-411344.29099359736,-411344.29099359736,"[444.0, 1924.5, 48.0, 409.0, 62.0, 48.0, 370.0, 480.0, 599.0, 420.0, 42.0, 430.0, 117.6, 60.0, 8.4, 18.0, 36.0, 8211.0, 278.0]","[248.78545454545457, 1210.1, 248.78545454545457, 248.78545454545457, 248.78545454545457, 248.78545454545457, 248.78545454545457, 248.78545454545457, 248.78545454545457, 1292.5384615384614, 248.78545454545457, 248.78545454545457, 248.78545454545457, 248.78545454545457, 248.78545454545457, 248.78545454545457, 248.78545454545457, 4369.1, 248.78545454545457]",0:00:00.426894
1,nasa93,CART,grid search,RepeatedKFold,10,0.9904924379550373,0.6753295833063659,396.171052631579,1065581.349788012,1032.2699984926483,100.69999999999999,68.0,"{'model__max_depth': 5, 'model__max_features': None}",-455908.3371223425,"[-670194.1837740593, -679591.9805555556, -727956.4042502267, -647856.1517340739, -518784.6986035714, -48158.194454365075, -55684.25539682539, -838158.2297001763, -734332.9823032069, -444436.7980627866]","[-288602.9964420644, -1075756.0245559667, -404642.6608383121, -1059242.2190475692, -312294.1703961695, -842316.9157142857, -1030257.6838194445, -56573.19606701941, -53131.3964643847, -12624.41191116195, -821641.2257620655, -31727.75787707272, -367165.1184946052, -5463.875989349489, -112883.86111111111, -1458482.2904037188, -271367.79480000003, -802321.36459268, -232342.56620127623, -54431.075377218935, -18594.622257291674, -1286757.5857000002, -23797.262164351847, -42811.10038419009, -1256209.1527145223, -394103.27758265234, -251393.64667936508, -325236.06448908726, -368465.95133968256, -416612.8444936539]",-536515.3878834847,-455908.3371223425,"[444.0, 1924.5, 48.0, 409.0, 62.0, 48.0, 370.0, 480.0, 599.0, 420.0, 42.0, 430.0, 117.6, 60.0, 8.4, 18.0, 36.0, 8211.0, 278.0]","[305.53333333333336, 1772.5, 160.7, 514.7, 44.025000000000006, 44.025000000000006, 160.7, 160.7, 648.0, 2345.0, 44.025000000000006, 648.0, 160.7, 160.7, 44.025000000000006, 44.025000000000006, 44.025000000000006, 4178.2, 305.53333333333336]",0:00:00.989181
1,nasa93,CART,grid search,HoldOut,10,0.7657459105880275,0.7323934697953001,447.1794405594406,878295.3820418147,937.1741471262503,200.78545454545457,73.0,"{'model__max_depth': 2, 'model__max_features': None}",-175731.76454278032,"[-350029.4594033304, -91541.37833094489, -1127571.1918185132, -337665.32821777085, -78044.93789667061, -120393.9485259475, -172648.18176387248, -625468.8772406218, -797105.6835636987, -412973.9231746032]",[-175731.76454278032],-411344.29099359736,-175731.76454278032,"[444.0, 1924.5, 48.0, 409.0, 62.0, 48.0, 370.0, 480.0, 599.0, 420.0, 42.0, 430.0, 117.6, 60.0, 8.4, 18.0, 36.0, 8211.0, 278.0]","[248.78545454545457, 1210.1, 248.78545454545457, 248.78545454545457, 248.78545454545457, 248.78545454545457, 248.78545454545457, 248.78545454545457, 248.78545454545457, 1292.5384615384614, 248.78545454545457, 248.78545454545457, 248.78545454545457, 248.78545454545457, 248.78545454545457, 248.78545454545457, 248.78545454545457, 4369.1, 248.78545454545457]",0:00:00.064595
1,nasa93,CART,grid search,RepeatedHoldOut,10,0.9999648042542302,0.6899931878816767,356.34736842105264,1017454.8105263159,1008.6896502524035,22.8,69.0,"{'model__max_depth': 10, 'model__max_features': None}",-529715.3558962962,"[-590511.0148469388, -95877.195, -806973.9968749997, -511454.61, -499374.77142857143, -32504.737142857142, -62060.14857142857, -853112.8114285715, -596126.5714285715, -465123.01682539686]","[-625215.376, -502024.98466666666, -727122.304, -370488.0939999999, -389883.5680000001, -806588.1840000001, -43550.152, -390783.34696296294, -817133.1819999998, -624364.3673333334]",-451311.88735473354,-529715.3558962962,"[444.0, 1924.5, 48.0, 409.0, 62.0, 48.0, 370.0, 480.0, 599.0, 420.0, 42.0, 430.0, 117.6, 60.0, 8.4, 18.0, 36.0, 8211.0, 278.0]","[360.0, 1645.9, 66.0, 571.4, 70.0, 25.2, 480.0, 480.0, 648.0, 2120.0, 42.0, 648.0, 117.6, 66.0, 8.4, 24.0, 48.0, 4178.2, 215.0]",0:00:00.319220
1,nasa93,CART,grid search,Bootstrap,10,0.5511504138535481,-0.004039761274327258,691.139870263895,3295298.82936362,1815.2957966578394,302.7450980392157,-0.0,"{'model__max_depth': 2, 'model__max_features': 1}",-627129.5556245,"[-383513.29890300066, -571576.5656162038, -378500.03615702473, -799892.2916666666, -150206.11644346136, -95501.89231534392, -164260.41305373868, -1239238.5383329154, -814891.9801648066, -170281.06246826897]","[-570364.0661279244, -441366.1027507942, -345277.0311130512, -481036.4867118922, -908706.9271023518, -573338.5232171817, -255104.8418641569, -521007.4704502113, -667351.187406988, -571816.8285315661, -537640.398456747, -382854.09068644675, -605518.3998363053, -419020.2120812665, -651583.5884691164, -777549.317407838, -372139.5335477434, -736538.0432074072, -241768.63970166017, -745867.2272786731, -479242.9044775981, -1350451.043414352, -438326.10032561223, -480806.07461180707, -566099.5785110445, -492842.349543869, -713167.6020805532, -469983.6367292675, -408498.3953122946, -324959.9976714313, -137530.9272257883, -761786.8179661457, -297210.356393938, -601442.3639088541, -329666.36303017265, -757770.119861111, -290434.30994830764, -413788.6541471354, -304820.9745110691, -1886827.5950940668, -391887.9098236999, -334302.33142136066, -284220.54518967605, -953453.4806446983, -713547.6354894771, -844132.8266313372, -511393.945253286, -386525.63141844055, -561467.5436873292, -645473.8506225455]",-476786.21951214306,-558758.2156179118,"[444.0, 1924.5, 48.0, 409.0, 62.0, 48.0, 370.0, 480.0, 599.0, 420.0, 42.0, 430.0, 117.6, 60.0, 8.4, 18.0, 36.0, 8211.0, 278.0]","[350.7450980392157, 2911.3199999999997, 350.7450980392157, 459.8363636363636, 350.7450980392157, 350.7450980392157, 350.7450980392157, 937.4285714285714, 350.7450980392157, 350.7450980392157, 350.7450980392157, 350.7450980392157, 350.7450980392157, 350.7450980392157, 350.7450980392157, 350.7450980392157, 350.7450980392157, 459.8363636363636, 937.4285714285714]",0:00:01.331615
0,nasa93,CART,random search,,10,1.0,0.6901617088633931,352.90526315789475,1016901.7178947369,1008.4154490559617,22.8,69.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-534418.5160892857,"[-619525.7925, -622350.79, -728931.98625, -877033.235, -396414.77142857143, -32504.737142857142, -66967.2342857143, -853112.8114285715, -716124.6514285713, -431219.15142857144]","[-619525.7925, -622350.79, -728931.98625, -877033.235, -396414.77142857143, -32504.737142857142, -66967.2342857143, -853112.8114285715, -716124.6514285713, -431219.15142857144]",-534418.5160892857,-534418.5160892857,"[444.0, 1924.5, 48.0, 409.0, 62.0, 48.0, 370.0, 480.0, 599.0, 420.0, 42.0, 430.0, 117.6, 60.0, 8.4, 18.0, 36.0, 8211.0, 278.0]","[300.0, 1645.9, 60.0, 458.0, 70.0, 25.2, 480.0, 480.0, 648.0, 2120.0, 42.0, 648.0, 117.6, 60.0, 8.4, 24.0, 48.0, 4178.2, 215.0]",0:00:00.001991
1,nasa93,CART,random search,KFold,10,1.0,0.46392050992453726,389.4526315789474,1759434.4210526317,1326.4367384284226,24.0,46.0,"{'model__max_depth': 15, 'model__max_features': 0.8123957592679836}",-354588.214875,"[-455616.1475000001, -656559.79, -726344.3412499999, -369585.13, -341542.12, -35312.88, -44385.83428571428, -395840.8114285714, -57387.93714285714, -463307.15714285715]","[-455616.1475000001, -656559.79, -726344.3412499999, -369585.13, -341542.12, -35312.88, -44385.83428571428, -395840.8114285714, -57387.93714285714, -463307.15714285715]",-354588.214875,-354588.214875,"[444.0, 1924.5, 48.0, 409.0, 62.0, 48.0, 370.0, 480.0, 599.0, 420.0, 42.0, 430.0, 117.6, 60.0, 8.4, 18.0, 36.0, 8211.0, 278.0]","[210.0, 1772.5, 48.0, 703.0, 60.0, 60.0, 72.0, 252.0, 458.0, 444.0, 60.0, 458.0, 117.6, 48.0, 10.8, 31.2, 60.0, 2460.0, 444.0]",0:00:00.348071
1,nasa93,CART,random search,RepeatedKFold,10,0.9333951832637049,0.6957359248358377,390.75020639834884,998606.9171536757,999.303215822743,70.48333333333335,70.0,"{'model__max_depth': 4, 'model__max_features': 0.959541228979397}",-447379.8617518654,"[-614644.8184876543, -37863.92989195356, -772701.0329310413, -371790.58850624994, -425089.1973663356, -57972.57038800705, -99313.48521000972, -880262.3631, -961891.1405240912, -378084.36738095246]","[-247317.7549097245, -1063687.5624023904, -244970.7983136869, -1055739.011746608, -131156.7343314257, -1237945.4055758019, -999065.0826540049, -8391.972243452276, -59211.669976492194, -60862.43915472141, -1011811.2176890972, -53752.09518518521, -149917.09696145126, -60438.84612106123, -225410.0, -1353410.81989418, -486768.12924198253, -742667.6367727999, -166978.55456349204, -49434.88194853184, -14024.865595929889, -657165.129740577, -36819.28455341395, -56612.28756472423, -1838633.9837149994, -165106.46929279034, -245832.1663126853, -249626.7639209931, -266193.58062857145, -482443.61154518946]",-459961.3493786295,-447379.8617518654,"[444.0, 1924.5, 48.0, 409.0, 62.0, 48.0, 370.0, 480.0, 599.0, 420.0, 42.0, 430.0, 117.6, 60.0, 8.4, 18.0, 36.0, 8211.0, 278.0]","[373.51666666666665, 1709.2, 105.79411764705883, 373.51666666666665, 105.79411764705883, 105.79411764705883, 105.79411764705883, 105.79411764705883, 648.0, 1953.5, 105.79411764705883, 648.0, 105.79411764705883, 105.79411764705883, 105.79411764705883, 105.79411764705883, 105.79411764705883, 4178.2, 373.51666666666665]",0:00:00.949763
1,nasa93,CART,random search,HoldOut,10,0.999366446602071,0.40109636012237715,393.7912280701754,1965625.8043859648,1402.0077761503196,24.0,40.0,"{'model__max_depth': 8, 'model__max_features': 0.810305017628691}",-180017.46874074073,"[-456566.287326389, -1444809.79, -731081.1171222221, -335670.96722222224, -322492.07151785714, -32102.152857142857, -207415.6515243359, -394907.37142857147, -2025735.8999999997, -450972.92984126986]",[-180017.46874074073],-640175.423884001,-180017.46874074073,"[444.0, 1924.5, 48.0, 409.0, 62.0, 48.0, 370.0, 480.0, 599.0, 420.0, 42.0, 430.0, 117.6, 60.0, 8.4, 18.0, 36.0, 8211.0, 278.0]","[300.0, 1772.5, 58.333333333333336, 703.0, 63.5, 63.5, 252.0, 252.0, 458.0, 444.0, 63.5, 458.0, 117.6, 58.333333333333336, 24.800000000000004, 24.800000000000004, 58.333333333333336, 2120.0, 444.0]",0:00:00.065822
1,nasa93,CART,random search,RepeatedHoldOut,10,0.9982192106404353,0.3989296998224544,422.69473684210527,1972736.8705263156,1404.5415161277062,116.0,40.0,"{'model__max_depth': 7, 'model__max_features': 0.8575800908021629}",-449689.8575048895,"[-246757.1146671598, -575424.17125, -735807.397684949, -104549.18612244898, -237597.07474285713, -32931.98083214286, -90241.12994404763, -794050.0628571429, -1143960.5657142855, -392479.4049607927]","[-280622.1149380166, -1071789.4393499622, -673588.8306666667, -30070.54666666667, -465982.8353182162, -345678.23826405045, -135799.12370370372, -207765.49776661157, -1132564.8500740742, -153037.09830092595]",-435379.80887758266,-449689.8575048895,"[444.0, 1924.5, 48.0, 409.0, 62.0, 48.0, 370.0, 480.0, 599.0, 420.0, 42.0, 430.0, 117.6, 60.0, 8.4, 18.0, 36.0, 8211.0, 278.0]","[300.0, 1772.5, 66.8, 703.0, 76.33333333333333, 76.33333333333333, 252.0, 252.0, 720.0, 162.0, 76.33333333333333, 720.0, 66.8, 66.8, 30.7, 30.7, 66.8, 2120.0, 162.0]",0:00:00.367574
1,nasa93,CART,random search,Bootstrap,10,1.0,0.6904443013826174,353.3578947368421,1015974.237894737,1007.9554741627911,24.0,69.0,"{'model__max_depth': 12, 'model__max_features': 0.9569868963110251}",-586784.9504630235,"[-620151.6225, -95877.195, -807122.5562499998, -511183.665, -371346.8685714286, -35386.25714285715, -67038.43428571429, -850962.0914285714, -1049111.857142857, -372064.4314285715]","[-463317.0003571428, -829271.9349999997, -337219.8016666667, -737841.0007999998, -608862.6223076923, -177839.59519999998, -602021.9214285713, -333408.03846153844, -502964.29541666666, -1983146.4165384618, -191578.10239999997, -246365.2512, -308643.22375000006, -634008.5875, -627731.3231034481, -699423.3171875, -267414.2160714286, -345136.5727586206, -759461.7189285714, -826927.2914814815, -1333458.2432142857, -1047131.9472000002, -812161.1675000001, -549220.5843478261, -735786.6435999998, -471227.09766666667, -325881.05185185187, -603794.1866666666, -561951.7248148147, -1197067.2357692306, -1025099.9169696971, -765350.6751724137, -356824.9293333333, -684260.038125, -417560.32814814814, -244703.16424242425, -260563.74827586208, -516846.63, -493605.86259259254, -701078.2657185184, -1466631.7592592593, -1241554.8125925926, -478577.5446153847, -355131.9014814815, -506433.52892857144, -347700.1092, -693571.8471428572, -976180.9757692306, -861162.2719999999, -355518.9220000001]",-478024.497875,-637372.38691513,"[444.0, 1924.5, 48.0, 409.0, 62.0, 48.0, 370.0, 480.0, 599.0, 420.0, 42.0, 430.0, 117.6, 60.0, 8.4, 18.0, 36.0, 8211.0, 278.0]","[300.0, 1772.5, 72.0, 458.0, 70.0, 25.2, 150.0, 480.0, 648.0, 2120.0, 42.0, 648.0, 117.6, 72.0, 8.4, 10.8, 48.0, 4178.2, 215.0]",0:00:01.357163
0,nasa93,CART,bayes search,,10,1.0,0.6901617088633931,352.90526315789475,1016901.7178947369,1008.4154490559617,22.8,69.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-534418.5160892857,"[-619525.7925, -622350.79, -728931.98625, -877033.235, -396414.77142857143, -32504.737142857142, -66967.2342857143, -853112.8114285715, -716124.6514285713, -431219.15142857144]","[-619525.7925, -622350.79, -728931.98625, -877033.235, -396414.77142857143, -32504.737142857142, -66967.2342857143, -853112.8114285715, -716124.6514285713, -431219.15142857144]",-534418.5160892857,-534418.5160892857,"[444.0, 1924.5, 48.0, 409.0, 62.0, 48.0, 370.0, 480.0, 599.0, 420.0, 42.0, 430.0, 117.6, 60.0, 8.4, 18.0, 36.0, 8211.0, 278.0]","[300.0, 1645.9, 60.0, 458.0, 70.0, 25.2, 480.0, 480.0, 648.0, 2120.0, 42.0, 648.0, 117.6, 60.0, 8.4, 24.0, 48.0, 4178.2, 215.0]",0:00:00.002000
1,nasa93,CART,bayes search,KFold,10,1.0,0.46392050992453726,389.4526315789474,1759434.4210526317,1326.4367384284226,24.0,46.0,"OrderedDict([('model__max_depth', 29), ('model__max_features', 0.7904350112349561)])",-354588.214875,"[-455616.1475000001, -656559.79, -726344.3412499999, -369585.13, -341542.12, -35312.88, -44385.83428571428, -395840.8114285714, -57387.93714285714, -463307.15714285715]","[-455616.1475000001, -656559.79, -726344.3412499999, -369585.13, -341542.12, -35312.88, -44385.83428571428, -395840.8114285714, -57387.93714285714, -463307.15714285715]",-354588.214875,-354588.214875,"[444.0, 1924.5, 48.0, 409.0, 62.0, 48.0, 370.0, 480.0, 599.0, 420.0, 42.0, 430.0, 117.6, 60.0, 8.4, 18.0, 36.0, 8211.0, 278.0]","[210.0, 1772.5, 48.0, 703.0, 60.0, 60.0, 72.0, 252.0, 458.0, 444.0, 60.0, 458.0, 117.6, 48.0, 10.8, 31.2, 60.0, 2460.0, 444.0]",0:00:22.758241
